"text","links","permalink","username","date","photo0","photo1","photo2","photo3"
"Keep safe - yourself, your family, those around you. Wear a mask if you leave the house. #Masks4All ","","https://twitter.com/courtneydawn/status/1246521025782861824","courtneydawn","2020-04-04 19:32:26+00:00","https://pbs.twimg.com/media/EUyIQReWkAMUmDc.jpg","","",""
"My company is an FDA-registered medical supplier. PPE in large quantities: masks, gowns face shields gloves. DM me! #Masks4All","","https://twitter.com/MerkinChief/status/1246520876616617985","MerkinChief","2020-04-04 19:31:50+00:00","https://pbs.twimg.com/media/EUs1SEmXQAYoLZP.jpg","","",""
"I made my first mask! #Masks4All ","","https://twitter.com/JoeLivernois/status/1246520713680314369","JoeLivernois","2020-04-04 19:31:12+00:00","https://pbs.twimg.com/media/EUyH-SRU8AAvRkN.jpg","","",""
"I can supply Michigan with PPE! FDA-registered medical supplier. Please DM me! #Masks4All","","https://twitter.com/MerkinChief/status/1246520397232844800","MerkinChief","2020-04-04 19:29:56+00:00","https://pbs.twimg.com/media/EUsxb8LWkAAgYKm.jpg","","",""
"#Masks4All #COVID2019 #latimes #abc7eyewitness #entrepreneur Lincoln &amp; Broadway Santa Monica","","https://twitter.com/ADH1204/status/1246520187404206080","ADH1204","2020-04-04 19:29:06+00:00","https://pbs.twimg.com/media/EUyHgJRVAAAdMRy.jpg","","",""
"#WearAMask #Masks4All The Best Scarf &amp; Bandana pictures. The New Fashion #maskchallange #SaturdayThoughts #SaturdayVibes #SaturdayMotivation #SaturdayMorning #covid_2019 #SocialDistancing #mask #COVID19 #COVIDIDIOT #coronavirus #CornavirusOutbreak #CoronavirusUS #CDC @CDCgov","","https://twitter.com/merryjoportell/status/1246519412997357571","merryjoportell","2020-04-04 19:26:01+00:00","https://pbs.twimg.com/media/EUyGy5nWsAMZM57.jpg","https://pbs.twimg.com/media/EUyGy5mXkAAXW86.jpg","",""
"Better if she honoured them with proper #PPE A medal's not much use to you when you're dead #Masks4All ","http://Masks4all.co","https://twitter.com/cto_maverick/status/1246519234169053187","cto_maverick","2020-04-04 19:25:19+00:00","https://pbs.twimg.com/media/EUvUkPBWkAAJrBJ.jpg","","",""
"We’re still taking orders for African Face Masks. Here are the new designs, available in adult & kids sizes. 250/- per mask, 200/- for 15 or more masks. You can call 0757464633 to book your order. #MasksNow #Masks4All ","","https://twitter.com/KoomeGitobu/status/1246518928865660928","KoomeGitobu","2020-04-04 19:24:06+00:00","https://pbs.twimg.com/media/EUyGVytXkAA7jw9.jpg","https://pbs.twimg.com/media/EUyGV3gXYAEEhOp.jpg","https://pbs.twimg.com/media/EUyGWBBXgAAum_6.jpg",""
"Hey wear a mask! #masks4all ","","https://twitter.com/phneep/status/1246518923140435968","phneep","2020-04-04 19:24:05+00:00","https://pbs.twimg.com/media/EUyGTjmXYAISmgU.jpg","","",""
"Stay safe y'all #COVID2019 #COVIDー19 #WearMaskStaySafe #Masks4All – at The Roseberry","","https://twitter.com/streetfare_/status/1246518520201883648","streetfare_","2020-04-04 19:22:29+00:00","https://pbs.twimg.com/media/EUyF_F3XsAE09FD.jpg","","",""
"completely disorganised but normalising the mask #Masks4All ","","https://twitter.com/gnostiquette/status/1246517490500452354","gnostiquette","2020-04-04 19:18:23+00:00","https://pbs.twimg.com/media/EUyFBnDXkAAqLxy.jpg","","",""
"The lies that were told to us about masks could be forgivable in the context of trying to preserve PPE for frontline workers. What is not forgivable is the continued heel dragging on promoting mask usage by the general public. #Masks4All","","https://twitter.com/MasksAsap/status/1246517335940358144","MasksAsap","2020-04-04 19:17:46+00:00","https://pbs.twimg.com/media/EUxF_KrX0AExqdm.jpg","","",""
"#Masks4All This is not Rocket Science!! 1918 ","","https://twitter.com/Marco73838565/status/1246517326981332992","Marco73838565","2020-04-04 19:17:44+00:00","https://pbs.twimg.com/media/EUyE5lsWoAUzObf.jpg","","",""
"Despite @GovNedLamont's Executive Order 7S calling for masks to be worn by employees, @bigyfoods markets are not in compliance. @WilliamTongCT &amp; @CTDPH please immediately enforce the law to protect worker health and community safety! #Masks4All","","https://twitter.com/RealDemVoter1/status/1246517288007860224","RealDemVoter1","2020-04-04 19:17:35+00:00","https://pbs.twimg.com/media/EUcWLy8WsAQIYO-.jpg","","",""
"One more time, because no one talking about masks is addressing this! Exhaled air coming out of air flow valves in masks like this N95 is NOT filtered and CAN infect others if you are unknowingly a carrier of #COVID19 #Masks4All #MasksSaveLives #N95mask #coronavirus","","https://twitter.com/FaeryAngela/status/1246516853737844737","FaeryAngela","2020-04-04 19:15:51+00:00","https://pbs.twimg.com/media/EUyD8i4UUAEnnAY.jpg","","",""
"Thank you for sharing your story. That is truly shameful and a direct byproduct of our failed leadership in Canada. Your wife did the right thing. #Masks4All","","https://twitter.com/MasksAsap/status/1246516581250879489","MasksAsap","2020-04-04 19:14:46+00:00","https://pbs.twimg.com/media/EUxF_KrX0AExqdm.jpg","","",""
"Wear a mask if you have to go out. Stay safe! Full body? Just a bit too much me thinks #Masks4All ","","https://twitter.com/titusjames_/status/1246516482915414016","titusjames_","2020-04-04 19:14:23+00:00","https://pbs.twimg.com/media/EUyEG0bX0AAIlK6.jpg","https://pbs.twimg.com/media/EUyEHc_WsAIaidS.jpg","https://pbs.twimg.com/media/EUyEIKvXsAAhWNM.jpg",""
"Mom gave me some masks for #Masks4All #MaskUp but, er, I have a petite face: the thing looked like a droopy diaper. #StayHealthyEveryone #rona #pandemic","","https://twitter.com/RamblinRame/status/1246516332637630469","RamblinRame","2020-04-04 19:13:47+00:00","https://pbs.twimg.com/media/EUyD_2sXgAM7sDW.jpg","","",""
"Newer, pithy, we tell the author's story, add our research, crime/psych analysis, updates, and lots of FUN. Join us and #BeatTheVirus ! #truecrimepodcast #truecrime #podcast #podcaster #SaturdayMotivation #StayHomeSaveLives #Masks4All #listenlive #readingcommunity #Read #BookClub","","https://twitter.com/shelf_club/status/1246515890750881794","shelf_club","2020-04-04 19:12:02+00:00","https://pbs.twimg.com/media/EUyDCJQWoAA5q0r.jpg","","",""
"Great, Paula! Stay safe! #mask #Masks4All #SocialDistancing #coronavirus #COVID19","","https://twitter.com/HaroldSinnott/status/1246515773339828230","HaroldSinnott","2020-04-04 19:11:34+00:00","https://pbs.twimg.com/media/EUxcH-EXgAEEL3g.jpg","","",""
"The Residents: Eskimo The Residents don't fuck around. Their trademark eyeball helmets protect the entire head providing peace of mind. The rest of the outfit's sharpness is proof of how cool their heads are. I think we have a winner! Estimated effectiveness: 9/10 #Masks4All ","","https://twitter.com/fabiolug/status/1246515253967572993","fabiolug","2020-04-04 19:09:30+00:00","https://pbs.twimg.com/media/EUxsGnVXsAAgqrl.jpg","","",""
". @jeremyphoward either you need better SEO...or is this the surprising next phase of #Masks4All ? ","","https://twitter.com/kurtosis0/status/1246515251547238400","kurtosis0","2020-04-04 19:09:29+00:00","https://pbs.twimg.com/media/EUyCQdyUUAYSMkr.jpg","","",""
"mask (n) from Arabic maskharah ""buffoon, mockery"" or ""dark cloud before the rain comes."" https://www.etymonline.com/word/mask #Masks4All ","https://www.etymonline.com/word/mask","https://twitter.com/50Fitty/status/1246515214889021440","50Fitty","2020-04-04 19:09:21+00:00","https://pbs.twimg.com/media/EUyCjd1VAAAriOh.jpg","","",""
"This meme needed to exist. #PacificRim #Coronavirus #Covid19 #Masks4All #WeAreInThisTogether","","https://twitter.com/simmeringmind/status/1246515149164482560","simmeringmind","2020-04-04 19:09:05+00:00","https://pbs.twimg.com/media/EUyB_p2WkAU01w8.jpg","","",""
"Face masks, face masks, face masks, for community protection in public places. Follow insights from China, South Korea, Czech Republic, ........... #Masks4All https://masks4all.org/","https://masks4all.org/","https://twitter.com/StTogether1/status/1246514699962855425","StTogether1","2020-04-04 19:07:18+00:00","https://pbs.twimg.com/media/EUyCIgPXkAASiGy.jpg","https://pbs.twimg.com/media/EUyCMDWWkAEKZKX.png","",""
"We need more medical #masks, especially for the people who are on the #frontline, healthcare workers, EMTs, Firefighters, &amp; the Police, but also for the public too. When is the government going to ask #China to return the favor and send the U.S. some medical equipment? #Masks4All ","","https://twitter.com/AlexaAdams12/status/1246513980115505154","AlexaAdams12","2020-04-04 19:04:26+00:00","https://pbs.twimg.com/media/EUyB2nEWkAEr0WP.jpg","","",""
"Why are you sharing this like it is new info? All this has been well established for 2 months now. Will it take you another 2 months to begin thinking about how we can begin to resume normality?? We need the entire population wearing masks!! #Masks4All #Masks4All","","https://twitter.com/MasksAsap/status/1246513955197124613","MasksAsap","2020-04-04 19:04:20+00:00","https://pbs.twimg.com/media/EUxF_KrX0AExqdm.jpg","","",""
"If you can't get a mask you can create it with this! https://amzn.to/2X8sRaH It's simple! take a look at this tutorial! https://www.youtube.com/watch?v=W909GJOc2PE&amp;feature=youtu.be #coronavirus #Masks4All #virus #COVID2019 #COVID19Pandemic #WashYourHands @Designsage #retweet for help!","https://amzn.to/2X8sRaH,https://www.youtube.com/watch?v=W909GJOc2PE&feature=youtu.be","https://twitter.com/KateWolfDesign/status/1246513531664633859","KateWolfDesign","2020-04-04 19:02:39+00:00","https://pbs.twimg.com/media/EUyBG_PXsAIMaw-.jpg","","",""
"#Masks4All is mandatory... after the gubmint told us all to not run out and buy them... ","","https://twitter.com/Truth_Mortar/status/1246513427629117440","Truth_Mortar","2020-04-04 19:02:14+00:00","https://pbs.twimg.com/media/EUyBWI6WkAM8HxI.jpg","","",""
"Finally found a use for that @survivorcbs #buff I got years ago...#dontdropyourbuffs where is @JeffProbst? #COVID2019 #StayHomeSaveLives #Masks4All #publichealth #SurvivorWinnersAtWar #Survivor40 #oldskoolvanuatu #survivor","","https://twitter.com/JamieSclafane/status/1246513119310028800","JamieSclafane","2020-04-04 19:01:01+00:00","https://pbs.twimg.com/media/EUyBEnZXkAIVLO0.jpg","","",""
"#WearAMask #Masks4All The Best Scarf &amp; Bandana pictures. The New Fashion #maskchallange #SaturdayThoughts #SaturdayVibes #SaturdayMotivation #SaturdayMorning #covid_2019 #SocialDistancing #mask #COVID19 #COVIDIDIOT #coronavirus #CornavirusOutbreak #CoronavirusUS #CDC @CDCgov","","https://twitter.com/merryjoportell/status/1246513070459047937","merryjoportell","2020-04-04 19:00:49+00:00","https://pbs.twimg.com/media/EUyBBFVWsAApVJv.jpg","https://pbs.twimg.com/media/EUyBBFWXgAE0dLz.jpg","",""
"Even cars are wearing makeshift masks now, good thinking! #Masks4All ","","https://twitter.com/devonArmistead/status/1246512850643763200","devonArmistead","2020-04-04 18:59:57+00:00","https://pbs.twimg.com/media/EUyA0dJVAAAMU9U.jpg","","",""
"Thank you and what about #Masks4All ? If cough etiquette is important then so are masks.","","https://twitter.com/inchbyinch_rbr/status/1246512339794493440","inchbyinch_rbr","2020-04-04 18:57:55+00:00","https://pbs.twimg.com/media/EUwpTPtXQAE5m82.jpg","","",""
"#WearAMask #Masks4All The Best Scarf &amp; Bandana pictures. The New Fashion #maskchallange #SaturdayThoughts #SaturdayVibes #SaturdayMotivation #SaturdayMorning #covid_2019 #SocialDistancing #mask #COVID19 #COVIDIDIOT #coronavirus #CornavirusOutbreak #CoronavirusUS #CDC @CDCgov","","https://twitter.com/AlanPortell/status/1246511915922345989","AlanPortell","2020-04-04 18:56:14+00:00","https://pbs.twimg.com/media/EUx_8jIXYAUI-ea.jpg","https://pbs.twimg.com/media/EUx_8jHWkAMM-H9.jpg","https://pbs.twimg.com/media/EUx_8jVXsAA8D-8.jpg","https://pbs.twimg.com/media/EUx_8jXXQAAHNsr.jpg"
"Yes @jack Please help stop #Disinformation. Every1 Stay safe, and WEAR SOMETHING OVER YOUR FACE when you go out. Asian countries have done this and it stops the spread. Respiratory droplets are emitted through your BREATH in normal conversation. #Masks4All ","https://time.com/5814139/coronavirus-state-data-tracker/","https://twitter.com/StarCreativeI/status/1246511613865328641","StarCreativeI","2020-04-04 18:55:02+00:00","https://pbs.twimg.com/media/EUx9GIjXYAATPPv.jpg","","",""
"I’m always fashion forward this pic is three weeks old #aheadofthecurve #FlattenTheCurve #StayTheFHome #Masks4All ","","https://twitter.com/ErickEsteban/status/1246511601185771520","ErickEsteban","2020-04-04 18:54:59+00:00","https://pbs.twimg.com/media/EUx_resUcAAuhSo.jpg","","",""
"I've been thinks about masks and identity for a while. It's a way to express and change social belonging. Here's my 2nd prototype, made from @phlpp7r old t shirts bike tubes coffee bean bag cincher. #Masks4All ","","https://twitter.com/LNBel/status/1246511598811963398","LNBel","2020-04-04 18:54:58+00:00","https://pbs.twimg.com/media/EUx_mfHWAAIqW35.jpg","https://pbs.twimg.com/media/EUx_ps4WAAAVFPW.jpg","",""
"Damn... Who knew this would be prophecy?! Hahaha. #princessbride #Masks4All #MasksSaveLives","","https://twitter.com/AndreEdwards06/status/1246511245005664258","AndreEdwards06","2020-04-04 18:53:34+00:00","https://pbs.twimg.com/media/EUx_XrqXsAAEhh-.jpg","","",""
"#WearAMask #Masks4All The Best Scarf &amp; Bandana pictures. The New Fashion #maskchallange #SaturdayThoughts #SaturdayVibes #SaturdayMotivation #SaturdayMorning #covid_2019 #SocialDistancing #mask #COVID19 #COVIDIDIOT #coronavirus #CornavirusOutbreak #CoronavirusUS #CDC @CDCgov","","https://twitter.com/merryjoportell/status/1246510692393517059","merryjoportell","2020-04-04 18:51:22+00:00","https://pbs.twimg.com/media/EUx-21bXYAMpVX2.jpg","https://pbs.twimg.com/media/EUx-21cXsAAGsaP.jpg","https://pbs.twimg.com/media/EUx-21qWkAA-ePa.jpg","https://pbs.twimg.com/media/EUx-212XsAAuPWi.jpg"
"Beauty! Here's my custom B's #Masks4All @NHLBruins #NHLBruins gettin some sweet looks when out for groceries....especially in southern Ontario Leafs land ","","https://twitter.com/kgordon077/status/1246510491654074373","kgordon077","2020-04-04 18:50:34+00:00","https://pbs.twimg.com/media/EUtRv5gXQAM7ARy.jpg","","",""
"We made masks today. Mom was inspired to produce a “designer mask” – Calvin Klein’s. I was deemed to be the model. Thanks Mom. #CaptainUnderpants #Masks4All ","","https://twitter.com/Imjmill/status/1246510475468300291","Imjmill","2020-04-04 18:50:31+00:00","https://pbs.twimg.com/media/EUx-qM2WoA8AH0L.jpg","","",""
"How to make your own face mask. No sewing machine required. Use Polypropylene bags if handy. Wash your extra shopping bag before cutting it up. #howto #Masks #Masks4All #MaskUp https://www.cnn.com/2020/04/04/health/how-to-make-your-own-mask-wellness-trnd/index.html","https://www.cnn.com/2020/04/04/health/how-to-make-your-own-mask-wellness-trnd/index.html","https://twitter.com/MyBlumeGlobal/status/1246510415938543617","MyBlumeGlobal","2020-04-04 18:50:16+00:00","https://pbs.twimg.com/media/EUx-mQAXkAAxq4l.jpg","","",""
"What we recommend (offer!) right now: Feel free to read our guidelines, safe handling practices, & use our patterns. #MakeMasks for you &amp; yours. And then pay it forward &amp; make a batch for us (we'll match it w needful orgs!). Stay safe out there #Masks4All #MasksNow","","https://twitter.com/MakeMasks/status/1246509701317230592","MakeMasks","2020-04-04 18:47:26+00:00","https://pbs.twimg.com/media/EUx96bJWkAE9u1P.jpg","","",""
"Trying to decide what to wear to the grocery store with my parents. 1. #MarchMadness Jocularity 2. Victoria’s Secret Covid Collection 3. Puttin’ on the Risk 4. Desperado for #toiletpaper 5. Rolling Stones- Sharpie High . #QuaratineLife #StayAtHome #Masks4All ","","https://twitter.com/RachaelSpatula/status/1246509448228724738","RachaelSpatula","2020-04-04 18:46:26+00:00","https://pbs.twimg.com/media/EUx9vFUXgAA4sfC.jpg","","",""
"I'm a #maskengineer. #Masks4All #SewingCircle #DoingOurPart #21stCenturyRosie You?","","https://twitter.com/heyheatherirene/status/1246509411570462721","heyheatherirene","2020-04-04 18:46:17+00:00","https://pbs.twimg.com/media/EUx9sncXYAIeZfw.jpg","","",""
"Here is another “no sew” #facemasks - upside down eye mask. Hey @JetBlue glad I saved all these from red eye flights!! #coronavirus #COVID19 #Masks4All ","","https://twitter.com/angelsgrant/status/1246508820404322304","angelsgrant","2020-04-04 18:43:56+00:00","https://pbs.twimg.com/media/EUx9KcLXkAUz9Dt.jpg","","",""
"#Masks4All spare six mins to watch this video and make it more viral than https://youtu.be/E1DPBGEFfnw I PROTECT YOU. YOU PROTECT ME. WEAR MASK ","https://youtu.be/E1DPBGEFfnw","https://twitter.com/josebastid/status/1246508737801707522","josebastid","2020-04-04 18:43:36+00:00","https://pbs.twimg.com/media/EUx9EsgXYAAqU-_.jpg","","",""
"#COVID19 we pivoted manufacturing #PPEshortage making 1,000 #Masks4All daily ($3.50 each) for #military daily use, first responders, police, fire - not for clinical or hospital use. Made in Rhode Island Berry compliant washable &amp;reusable. Available immediate delivery #COVID19US","","https://twitter.com/Jonathan_D_Long/status/1246508330559963139","Jonathan_D_Long","2020-04-04 18:41:59+00:00","https://pbs.twimg.com/media/EUx8HjHXsAEBebR.jpg","","",""
"Fabric Face Mask, Breathable Washable Reusable 100% Cotton https://www.etsy.com/shop/MalaPicolla #etsy #EtsySocial #etsystore #etsyhandmade #handmade #etsyspecialt #etsymntt #EtsyTeamUNITY #Masks4All #Masks #Masks #facemask #facemasks4all #FacemaskForSale #facemasks","https://www.etsy.com/shop/MalaPicolla","https://twitter.com/mala_picolla/status/1246508300545536001","mala_picolla","2020-04-04 18:41:52+00:00","https://pbs.twimg.com/media/EUx7i4NWsAAufWF.jpg","","",""
"CDC can bite me since January #CDC_LIES #Masks4All #MasksSavesLives","","https://twitter.com/STOP_SARS_CoV_2/status/1246508288667267073","STOP_SARS_CoV_2","2020-04-04 18:41:49+00:00","https://pbs.twimg.com/media/EUx8rrXXsAIiIbJ.jpg","","",""
"Pre-order a washable mask. Made in NC. https://www.smartmasks.co #Masks4All ","https://www.smartmasks.co","https://twitter.com/smartmasksco/status/1246508187571945485","smartmasksco","2020-04-04 18:41:25+00:00","https://pbs.twimg.com/media/EUx8Y14XgAMXqtQ.jpg","","",""
"Not only #nyccoronavirus lack #Ventilator, but also @NYGovCuomo @NYCMayor @MTA lack brain, #Masks4All @VP @CDCDirector @MikeBloomberg @GovMurphy @GovWhitmer @MayorMikeDuggan @LouisianaGov @MassGovernor @RonDeSantisFL @GovPritzker @GovernorTomWolf @GovKemp #NYCLockdown @JeffBezos https://twitter.com/elonmusk/status/1246487833025576961","https://twitter.com/elonmusk/status/1246487833025576961","https://twitter.com/texas_swift/status/1246508158228414464","texas_swift","2020-04-04 18:41:18+00:00","https://pbs.twimg.com/media/EUx26PAUMAANdQc.jpg","https://pbs.twimg.com/media/EUx3FzsUMAAKWik.jpg","https://pbs.twimg.com/media/EUx6aHxUUAAo1If.jpg",""
"Simple Dummy-Proof Training on Affiliate Marketing. Watch how the Top Marketers get it done. “FREE WEBINAR” 45 SPOTS LEFT #makemoneyonline #internet #onlinelearning #coronavirus #Masks4All ","","https://twitter.com/InternetMentorz/status/1246507975159799809","InternetMentorz","2020-04-04 18:40:34+00:00","https://pbs.twimg.com/media/EUx8ZWzXYAI2Pus.jpg","","",""
"Version #2 of my happymasks. Everyone should be wearing these to share the happy #happymasks #sharethelove #Masks4All #Masks #COVID2019 #coronavirus #sharethehappy","","https://twitter.com/likebutter1/status/1246507855458467840","likebutter1","2020-04-04 18:40:06+00:00","https://pbs.twimg.com/media/EUx7xT2XgAI8tlk.jpg","","",""
"My first mask. I'm going grocery shopping but it feels like I'm going to battle. Y'all be safe. #Masks4All ","","https://twitter.com/rose_stabler/status/1246507760407248898","rose_stabler","2020-04-04 18:39:43+00:00","https://pbs.twimg.com/media/EUx8M07WkAgungy.jpg","","",""
"Pro-tip for new mask wearers: spray some essential oils in your mask to keep it fresh! I prefer eucalyptus and spearmint. Only a few bucks on Amazon. #Masks4All ","","https://twitter.com/JusticeTristan/status/1246507675971657728","JusticeTristan","2020-04-04 18:39:23+00:00","https://pbs.twimg.com/media/EUx8H0TXgAEcOrk.jpg","","",""
"F*ck it mask of--wait, no mask on! #Masks4All #WearAMask #DIYMask #TuxedoMask","","https://twitter.com/prof_carrington/status/1246507637270863879","prof_carrington","2020-04-04 18:39:14+00:00","https://pbs.twimg.com/media/EUx8FpkX0AAb3fA.jpg","","",""
"Trump: “It’s the Obama administration’s fault for the shortage of masks & ventilators!” #Masks4All #FrontLineHeroes","","https://twitter.com/Loma5360/status/1246507237125664769","Loma5360","2020-04-04 18:37:38+00:00","https://pbs.twimg.com/media/EUx7uSVUUAEj9Wg.jpg","","",""
"A nurse practitioner told our Glendale, AZ team that her pediatric clinic was almost out of paper masks. When she picked up the sparkly unicorn masks that the team sewed for #Masks4Millions, she got teary-eyed. ""She said, 'You're saving lives. You really are.'"" #Masks4All ","","https://twitter.com/DaysForGirls/status/1246506845298200576","DaysForGirls","2020-04-04 18:36:05+00:00","https://pbs.twimg.com/media/EUx7WeKXgAEOAgT.jpg","https://pbs.twimg.com/media/EUx7XNKXsAIIaBH.jpg","",""
"#WearAMask #Masks4All The Best Scarf &amp; Bandana pictures. The New Fashion #maskchallange #SaturdayThoughts #SaturdayVibes #SaturdayMotivation #SaturdayMorning #covid_2019 #SocialDistancing #mask #COVID19 #COVIDIDIOT #coronavirus #CornavirusOutbreak #CoronavirusUS #CDC @CDCgov","","https://twitter.com/AlanPortell/status/1246506411263213569","AlanPortell","2020-04-04 18:34:22+00:00","https://pbs.twimg.com/media/EUx69DQXYAI39jV.jpg","https://pbs.twimg.com/media/EUx69DRWkAESnLc.jpg","https://pbs.twimg.com/media/EUx69DlXgAI75wm.jpg","https://pbs.twimg.com/media/EUx69DhWoAAxuvC.jpg"
"My boss remembered that I know how to sew. She asked if was making masks? So now I’m making as many as I can and handing them out with no charge. I’m just making them with . And listening to Jaymes Young. #Masks4All #JaymesYoung #sewingfacemasks","","https://twitter.com/BarreraAka/status/1246506349212528641","BarreraAka","2020-04-04 18:34:07+00:00","https://pbs.twimg.com/media/EUx65_5UEAANV1m.jpg","https://pbs.twimg.com/media/EUx65_5UMAAM4vy.jpg","https://pbs.twimg.com/media/EUx66BhUUAEsGbJ.jpg",""
"There are lots of facts in this article that show that it *does* help. We still need to stay home (esp. when sick), wash our hands, and stay at least 6 feet apart, but masks will help too. #Masks4All ","https://smartairfilters.com/en/blog/best-materials-make-diy-face-mask-virus/","https://twitter.com/ErinHott/status/1246505640802930688","ErinHott","2020-04-04 18:31:18+00:00","https://pbs.twimg.com/media/EUtHRLOXQAQjiYj.jpg","","",""
"She sewed herself a mask! This is her own design from a pair of old leggings #repurpose #reuse #Masks4All #COVID19 #creativekids #sewingfacemasks #kidssewing We scavenged elastic from old pair of pants","","https://twitter.com/StellarCoach/status/1246505190670454785","StellarCoach","2020-04-04 18:29:31+00:00","https://pbs.twimg.com/media/EUx51k9WkAEm_1c.jpg","https://pbs.twimg.com/media/EUx52ofWkAk9_rd.jpg","",""
"2 Many DJ's: As Heard on Radio Soulwax Pt. 2 Haphazard solution. It may be effective for a few seconds, before you just need to reach for a gasp. Do not try this at home. Estimated effectiveness: 1/10 #Masks4All ","","https://twitter.com/fabiolug/status/1246505032528416768","fabiolug","2020-04-04 18:28:53+00:00","https://pbs.twimg.com/media/EUxsGnVXsAAgqrl.jpg","","",""
"More #Masks4All tips — if you’re using suboptimal elastic or your ears are tired and you have enamel pins you can pin your mask to your hat. Ppl are also sewing buttons to headbands but this is an alternative. Just make sure it’s a locking pin back. ","","https://twitter.com/grayestofghosts/status/1246504879662796800","grayestofghosts","2020-04-04 18:28:16+00:00","https://pbs.twimg.com/media/EUx5kCxWkAEaIFM.jpg","https://pbs.twimg.com/media/EUx5kCwWoAMkkhN.jpg","",""
"Yeah. Just look. Even the Dave Clark Five wore masks. #CoronavirusPandemic #CoronavirusOutbreak #coronapocalypse #MasksNow #Masks4All ","","https://twitter.com/50Lux14/status/1246504324265435138","50Lux14","2020-04-04 18:26:04+00:00","https://pbs.twimg.com/media/EUulvwTUYAAsxnQ.jpg","https://pbs.twimg.com/media/EUulwPyU8AAQRTt.jpg","https://pbs.twimg.com/media/EUulwZWUUAArCnz.jpg","https://pbs.twimg.com/media/EUulxZSUUAExABn.jpg"
"Think of those who you love. Don’t kill them with your stupidity: #Coronavirustruth #coronavirus #COVID19 #nomask #Masks4All ","","https://twitter.com/election16news/status/1246504053846269959","election16news","2020-04-04 18:25:00+00:00","https://pbs.twimg.com/media/EUx4zCRXYAA1aUQ.jpg","","",""
"Headed to grocery store. Mask ready to go. Can’t say I am thrilled with wearing a mask. As a smart friend said, “think of it as wearing a seat belt”. Okay fine. Seat belt on.. let’s do this. #Masks4All #mask","","https://twitter.com/BradBurke312/status/1246503904285798400","BradBurke312","2020-04-04 18:24:24+00:00","https://pbs.twimg.com/media/EUx_JQKXkAEUbr2.jpg","","",""
"The key issue is that lack of leadership on face masks. Where does the virus exit the body? The nose and mouth. Where does the virus primarily enter the body? The nose and mouth (yes, eyes are possible too). Face masks work and we need everyone covering their faces. #Masks4All","","https://twitter.com/MasksAsap/status/1246503386821865473","MasksAsap","2020-04-04 18:22:20+00:00","https://pbs.twimg.com/media/EUxF_KrX0AExqdm.jpg","","",""
"Why not take a hard look at what is working in other countries rather than whatever myopic lens it is you're looking through? Every country that has been successful in halting the virus spread has ubiquitous face mask wearing by the general public. #Masks4All","","https://twitter.com/MasksAsap/status/1246502759005913088","MasksAsap","2020-04-04 18:19:51+00:00","https://pbs.twimg.com/media/EUxF_KrX0AExqdm.jpg","","",""
"BREAKING NEWS! Hozho is NOT the new member of @slipknot Although he could be, like a second DJ or something... #PlagueDoctor #Masks4All ","","https://twitter.com/_hozho_/status/1246502698565976064","_hozho_","2020-04-04 18:19:36+00:00","https://pbs.twimg.com/media/EUx3l0YX0AYbVEs.jpg","","",""
"Done with my five masks for the day. I didn't sew all the way through, I stopped for lunch and retweeted some stuff and made fun of an anime Nazi - but I'm getting quicker and quicker at this. #Masks4All https://twitter.com/Antifagator/status/1246479687787872258","https://twitter.com/Antifagator/status/1246479687787872258","https://twitter.com/Antifagator/status/1246502586523553794","Antifagator","2020-04-04 18:19:10+00:00","https://pbs.twimg.com/media/EUx3bYzWkAAB7Y8.jpg","","",""
"Mask up #Coronavirus #CoronaCrisisuk #lockdown #Masks4All #CoronavirusScotland #Corvid19 #SARSCoV2 #maskup #CoronavirusLockdownUK #CoronavirusPandemic #stayhome #staysafe #StayHomeStaySafe #NHSThankYou #NHSCovidHeroes #NHSheroes","","https://twitter.com/daisyscoldwater/status/1246502519683067911","daisyscoldwater","2020-04-04 18:18:54+00:00","https://pbs.twimg.com/media/EUx3bteX0AMq_dP.jpg","","",""
"#Masks4All The Best Scarf &amp; Bandana pictures. The New Fashion. #maskchallange #SaturdayThoughts #SaturdayVibes #SaturdayMotivation #SaturdayMorning #fasion #SocialDistancing #mask #COVID2019 #Covid19Out #COVIDIDIOT #coronavirus #CornavirusOutbreak #CoronavirusUS #CDC @CDCgov","","https://twitter.com/AlanPortell/status/1246502433993502722","AlanPortell","2020-04-04 18:18:33+00:00","https://pbs.twimg.com/media/EUx3WJaXgAIMhC4.jpg","https://pbs.twimg.com/media/EUx3WJdXYAAAicy.jpg","https://pbs.twimg.com/media/EUx3WJsXQAAkle-.jpg","https://pbs.twimg.com/media/EUx3WJnXkAIgidS.jpg"
"A simple DIY 3 layer face mask instruction. Pls share and feedback. Be safe #Masks4All #Masks4Allusa can stitch or staple step-4","","https://twitter.com/Mahinth/status/1246502204162347008","Mahinth","2020-04-04 18:17:39+00:00","https://pbs.twimg.com/media/EUx3JZBWAAED4_U.jpg","","",""
"The new normal is weird --- but it's living! Get yer hankies out and send good masks to front line doctors and nurses #StayHome #MaskUp #Masks4All ","","https://twitter.com/charleshernick/status/1246502146746601473","charleshernick","2020-04-04 18:17:25+00:00","https://pbs.twimg.com/media/EUx3FvaXYAAKXcs.jpg","","",""
